px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
-3.76525e+99	2.22679e+99	-4.74745e+99	2.12607e+97	-2.25767e+100	6.28921	-2.27735	6.35	-2.3	0	-2.99503	0
-8.51899e+99	1.35369e+99	-1.96188e+100	-3.69816e+98	-7.52558e+99	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0
-9.6865e+99	6.65169e+99	1.04073e+100	-4.6356e+99	-2.50853e+99	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0
5.07949e+99	4.62195e+99	1.97795e+100	-1.59115e+99	-8.36175e+98	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0
9.82939e+99	2.99779e+99	-2.47289e+100	-9.29474e+99	-2.78725e+98	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0
1.96452e+100	1.57039e+100	-7.09556e+100	-3.10337e+99	-9.29083e+97	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0
8.19447e+100	3.56603e+100	1.46099e+101	-1.03616e+99	-3.09694e+97	6.70928	-3.32749	6.55	-3.25	0	-3.63617	0
-9.67305e+100	-6.00757e+100	-1.27101e+101	-3.45954e+98	-1.03231e+97	6.54763	-3.45513	6.55	-3.45	0	-3.63613	0
-5.59919e+100	3.55943e+100	5.72214e+100	-1.15507e+98	-3.44105e+96	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	0
-1.68952e+101	1.39195e+101	-2.56896e+101	-3.85654e+97	-1.14702e+96	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	0
-2.16597e+101	-2.71896e+101	-3.64188e+100	-7.00049e+100	1.11987e+102	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	0
3.49808e+101	1.8785e+101	4.6301e+100	1.37183e+101	3.73291e+101	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0
3.00714e+101	3.45707e+101	2.12833e+101	1.92549e+101	1.2443e+101	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	0
3.65226e+101	1.06025e+101	-5.17563e+101	-2.13506e+101	4.14767e+100	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	0
-2.6836e+101	3.82596e+100	9.41063e+101	-7.04073e+100	1.38256e+100	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	0
2.25366e+101	-6.67351e+101	7.25164e+101	-2.32153e+100	8.96359e+102	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	0
-5.95367e+101	-9.93713e+101	-6.40834e+101	1.56469e+101	2.98786e+102	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	0
-5.26065e+101	3.72325e+102	-4.43336e+102	1.06893e+101	9.95954e+101	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	0
-2.05511e+102	-1.21465e+102	-6.55658e+102	5.38858e+100	3.31985e+101	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	0
-5.89691e+102	-5.0992e+102	4.25811e+102	2.4047e+100	1.10662e+101	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	0
-5.27149e+102	-3.88398e+102	-3.50194e+102	9.86002e+99	-3.5799e+103	7.32687	-5.26205	7.4	-5.3	0.999994	-3	0
-8.95055e+102	2.09122e+103	4.61495e+103	-5.93364e+101	-1.1933e+103	7.46174	-5.44979	7.45	-5.45	0.999999	-3	0
-3.11773e+101	2.15084e+102	-3.49281e+102	4.06285e+102	-7.56495e+103	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	0
-5.10589e+102	-2.42818e+102	-1.74987e+103	-8.99216e+102	-2.52165e+103	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	0
-3.11807e+102	-8.23839e+102	-3.16444e+102	-3.45943e+102	-8.4055e+102	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	0
2.86307e+103	1.49914e+103	-4.56047e+103	-1.30716e+102	-2.89489e+104	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	0
7.04383e+103	4.62156e+103	1.09054e+103	-5.73878e+102	-9.64964e+103	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	0
-5.35676e+103	-3.23083e+103	-9.50011e+103	3.21553e+103	5.41209e+104	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	0
-3.93538e+103	-9.49765e+103	-8.08364e+103	-1.60853e+103	1.80403e+104	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	0
-1.81053e+104	2.83945e+104	3.5934e+104	-2.351e+102	-1.08661e+105	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	0
-4.94212e+104	-9.58885e+103	-3.08291e+104	-1.64048e+104	-3.62205e+104	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	0
-7.21641e+103	2.92021e+104	7.50019e+104	-6.13231e+103	-2.41423e+105	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	0
-3.85244e+104	1.68116e+104	-1.14092e+104	-6.47334e+103	-8.04745e+104	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0
-2.28985e+104	5.68363e+104	-5.23075e+104	-3.63422e+103	4.31875e+105	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	0
6.75264e+104	-8.67605e+104	1.27167e+104	3.53704e+104	1.43958e+105	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	0
9.18451e+104	4.88865e+104	-1.08896e+105	1.44278e+104	4.79861e+104	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	0
1.39963e+104	7.5584e+104	1.78829e+105	5.68776e+103	1.59954e+104	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0
1.16979e+104	-5.94582e+105	-9.07893e+104	2.18875e+103	-1.82947e+106	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0
2.37482e+104	1.50037e+105	2.79158e+105	-1.44509e+105	-6.09822e+105	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	0
-5.48825e+104	4.5009e+105	5.71238e+105	1.70992e+105	-2.03274e+105	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	0
2.04427e+105	-5.63274e+104	-7.91267e+105	-1.76079e+105	-3.73736e+106	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	0
7.07296e+105	2.55809e+105	1.39612e+106	3.31491e+105	-1.24579e+106	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	0
1.91375e+106	-4.83975e+105	-1.18263e+106	8.76684e+104	-4.15262e+105	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	0
-2.82388e+106	-1.84623e+106	4.12067e+106	-8.95786e+105	-1.38421e+105	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	0
4.15671e+106	-3.65155e+106	1.46762e+106	-3.01131e+105	-4.61402e+104	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0
-3.68502e+106	3.49486e+105	-9.00731e+106	-1.93602e+106	-1.53801e+104	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0
-4.523e+106	-3.4982e+105	1.14968e+107	1.18918e+106	-5.12669e+103	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	0
-1.18434e+107	1.64631e+106	-2.52665e+107	3.96298e+105	5.87119e+107	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0
2.35547e+107	3.49522e+106	-3.65958e+106	1.20713e+106	7.82842e+107	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0
1.03568e+107	1.4437e+106	1.43917e+106	-5.50341e+106	-9.13324e+107	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0
1.78119e+106	1.1181e+106	-5.55748e+107	-3.35987e+106	8.6983e+107	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0
1.5511e+107	-2.36979e+107	5.32186e+107	3.32803e+105	2.89943e+107	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0
5.40596e+107	-3.57437e+106	-4.22121e+105	-1.40364e+107	9.66478e+106	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	0
-4.57244e+106	7.33704e+106	7.18415e+106	-4.50178e+106	-4.66487e+108	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0
-6.27839e+107	-1.26694e+108	-1.2685e+107	-1.00426e+107	-1.55496e+108	9.63311	-9.79216	9.65	-9.8	0	-2.73054	0
-1.63395e+108	-1.74578e+108	1.78391e+108	-6.49085e+107	-5.18319e+107	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0
-1.55882e+108	1.35814e+108	-2.30262e+108	3.6212e+107	-1.72773e+107	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	0
-2.05138e+108	1.31877e+107	-3.42169e+108	1.17822e+107	-5.7591e+106	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0
7.58012e+107	7.34698e+106	-3.95469e+108	3.82189e+106	3.75575e+109	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0
1.22424e+108	2.12647e+106	5.59552e+108	7.00768e+107	-2.50575e+109	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0
8.72446e+108	-9.89043e+107	-1.24807e+109	-2.25815e+107	2.92242e+109	9.8617	-10.6917	9.85	-10.7	0	-2.72718	0
-1.42401e+109	-6.34395e+108	-2.8965e+108	5.15762e+108	9.74139e+108	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0
1.69196e+109	-1.40661e+109	3.94259e+108	-2.79907e+108	3.24713e+108	9.75887	-10.887	9.85	-11	0	-2.72395	0
-3.11752e+109	-1.99301e+109	2.08823e+109	-8.7342e+107	1.08238e+108	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0
5.95614e+109	3.4456e+109	-3.53427e+108	-9.66549e+108	3.60792e+107	9.87245	-11.316	9.85	-11.3	0	-2.73074	0
-3.25495e+109	-6.4871e+109	6.1939e+109	-3.21522e+108	3.00734e+110	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0
-8.10048e+109	1.72454e+109	-5.66537e+109	2.32368e+109	4.00858e+110	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0
2.83589e+109	-3.19122e+107	1.93659e+110	1.51036e+109	7.34846e+110	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0
-5.45764e+109	-5.91e+109	-2.61601e+110	-2.03008e+109	-3.56278e+110	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0
5.15107e+109	-6.86539e+109	-1.20227e+110	2.48747e+109	-1.18759e+110	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0
1.75153e+110	1.37163e+110	4.45412e+110	6.11409e+108	-3.95865e+109	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	0
4.27287e+110	-2.46478e+110	-8.05771e+110	1.31218e+108	4.79662e+111	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0
3.35425e+110	2.23349e+110	1.03118e+111	-6.204e+109	4.00378e+111	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0
1.72577e+110	-9.17041e+109	1.60299e+111	5.26332e+109	1.33459e+111	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	0
3.59529e+110	-3.28365e+110	-1.33922e+111	3.97996e+109	-4.36495e+111	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	0
-7.75906e+110	1.91785e+110	-1.06672e+111	-5.95234e+109	8.16465e+111	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0
1.49567e+111	3.20786e+110	5.66818e+110	7.31055e+110	-6.89808e+111	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	0
1.88653e+111	7.91382e+110	-2.20188e+111	1.17234e+110	-2.29936e+111	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0
5.50942e+111	1.06865e+111	5.02232e+111	-3.04403e+108	-2.00057e+112	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	0
-3.47193e+111	-5.30892e+111	4.4172e+111	-3.67499e+110	-4.51471e+112	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0
-9.0064e+111	5.15089e+111	-1.07812e+111	-8.74981e+110	-1.5049e+112	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0
1.29392e+112	-1.92844e+112	2.8732e+112	1.86241e+111	-5.01634e+111	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0
-3.84133e+111	8.20254e+111	2.75248e+111	5.37114e+110	-7.86292e+112	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	0
9.42372e+111	6.38514e+111	-7.16149e+111	-5.9426e+111	1.27704e+113	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	0
2.03991e+112	-1.88452e+112	1.04171e+112	3.58039e+110	1.96482e+113	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0
4.52177e+112	-3.62794e+112	-5.31839e+112	3.71792e+111	3.73322e+113	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0
1.13387e+112	-7.28395e+112	8.73364e+112	-1.11429e+112	7.40097e+113	7.57824	-13.1345	7.65	-13.25	-3.62957	0	0
2.00868e+112	-6.35106e+111	-9.31001e+111	9.8798e+111	2.46699e+113	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0
8.65061e+112	-1.80284e+112	7.68974e+112	7.8114e+111	8.2233e+112	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0
2.00248e+112	1.02868e+113	2.1562e+113	4.10987e+111	2.7411e+112	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0
1.97674e+113	-8.94155e+112	1.12246e+112	1.87254e+111	9.137e+111	6.97467	-13.1643	7	-13.25	-2.72703	0	0
-1.73748e+111	-3.81222e+113	-6.03723e+113	7.91709e+110	3.04567e+111	6.84852	-13.2404	6.85	-13.25	-2.727	0	0
-4.6664e+113	2.50128e+113	-1.22631e+113	3.19737e+110	-2.46161e+114	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0
5.33779e+113	2.38662e+113	1.41349e+114	-3.52849e+113	-8.20537e+113	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0
-5.26684e+113	8.12213e+112	-1.02739e+114	-4.40489e+113	-2.73512e+113	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0
-3.16436e+113	4.2572e+113	1.62054e+114	4.63812e+113	-9.11707e+112	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0
8.34287e+112	-2.1899e+114	3.50724e+114	-4.62722e+113	-9.88089e+114	6.09711	-13.0021	6.1	-13	-2.73	0.910004	0
1.80179e+114	-1.18309e+114	3.15553e+114	-1.56653e+114	-3.29363e+114	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	0
6.60513e+114	-3.39836e+114	2.53928e+114	-1.80851e+114	-2.07989e+115	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	0
-3.96854e+114	9.98713e+114	-1.77219e+115	2.80988e+113	-6.93296e+114	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	0
-1.06041e+115	3.13688e+114	-2.55485e+114	-2.49594e+114	-2.31099e+114	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0
1.50055e+115	8.82727e+114	2.72882e+115	-8.74309e+113	-7.70329e+113	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0
-3.58088e+115	-1.51487e+115	-1.40103e+115	4.61968e+114	7.85472e+115	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0
-6.85201e+114	1.82402e+115	6.04644e+115	2.98071e+114	-1.31426e+116	5.25069	-12.4448	5.25	-12.45	-1.81721	1.81721	0
-1.66805e+115	-7.90357e+114	-4.45661e+115	-1.41454e+114	-2.01417e+116	5.13338	-12.4375	5.1	-12.35	-2.72881	1.8192	0
-1.95316e+115	-1.49867e+115	6.00816e+115	-4.16207e+114	-3.82355e+116	4.9499	-12.2734	4.95	-12.25	-2.72881	1.81921	0
-4.13501e+115	-2.59141e+115	1.22746e+116	-8.40204e+114	-1.27452e+116	4.92993	-12.1787	4.9	-12.15	-0.908467	1.81693	0
2.0314e+115	-6.4076e+115	-4.88552e+115	-5.13891e+114	-4.24839e+115	4.84027	-12.0359	4.85	-12.05	-0.908462	1.81692	0
-1.33122e+116	-4.40538e+115	-1.23178e+116	3.691e+115	-1.41613e+115	4.79909	-11.9738	4.75	-11.9	-1.81788	2.72684	0
1.12903e+116	4.86138e+115	2.16169e+116	1.20437e+115	-4.72043e+114	4.63814	-11.758	4.65	-11.75	-1.81788	2.72683	0
7.60635e+115	7.02405e+115	-3.34969e+116	3.9281e+114	-1.57348e+114	4.50688	-11.4491	4.6	-11.65	-0.909963	1.81994	0
-2.12253e+116	3.19078e+116	8.05133e+116	1.28055e+114	-5.24492e+113	4.5399	-11.541	4.55	-11.55	-0.909959	1.81992	0
-2.67367e+116	3.10091e+116	-6.46925e+115	4.17235e+113	-1.74831e+113	4.46798	-11.2692	4.5	-11.35	-0.909227	3.63689	0
6.2506e+115	1.85934e+116	2.58559e+116	3.15352e+116	-5.82769e+112	4.45518	-11.1556	4.45	-11.15	-0.909218	3.63686	0
-9.89981e+116	-1.74304e+116	5.43004e+116	1.05116e+116	-1.94256e+112	4.47788	-11.2387	4.4	-11.05	-0.909227	1.81845	0
1.06375e+117	2.41166e+116	3.93035e+117	3.50384e+115	-1.00869e+118	4.36691	-10.9529	4.35	-10.95	-0.909222	1.81844	0
-6.2789e+116	1.08988e+117	-2.81232e+117	-1.73184e+116	-3.36231e+117	4.34978	-10.6819	4.4	-10.8	0.9094	2.72823	0
-1.62979e+117	3.09889e+117	-1.28098e+117	-1.1935e+116	-1.12077e+117	4.42489	-10.6572	4.45	-10.65	0.909396	2.72819	0
-1.50809e+117	-1.37739e+117	8.7783e+117	-5.84557e+115	-3.7359e+116	4.45256	-10.5332	4.45	-10.5	0	3.00113	0
-2.07239e+117	-2.04295e+117	7.51151e+117	-2.57094e+115	-1.2453e+116	4.44692	-10.3512	4.45	-10.35	0	3.00113	0
3.55985e+117	-1.61553e+117	-1.29688e+118	-1.06463e+115	4.03061e+118	4.41237	-9.99477	4.5	-10.2	0.999524	2.99855	0
1.25005e+118	7.2218e+117	-2.14505e+118	6.68543e+116	1.34354e+118	4.5556	-10.0446	4.55	-10.05	0.999524	2.99856	0
1.04987e+118	1.09849e+118	2.09681e+118	-4.5963e+117	-7.62168e+118	4.57379	-9.85032	4.6	-9.9	0.998267	2.9948	0
2.36024e+118	-7.38169e+117	7.46131e+118	-2.80459e+117	-2.54056e+118	4.65841	-9.75093	4.65	-9.75	0.998262	2.99479	0
1.72367e+118	2.31763e+118	1.53948e+118	-1.14866e+118	-8.46854e+117	4.60255	-9.4741	4.7	-9.65	0.910924	1.82187	0
-9.21798e+117	6.31468e+118	-1.18118e+119	-2.41576e+118	-2.82285e+117	4.74425	-9.53907	4.75	-9.55	0.910928	1.82186	0
-6.65124e+118	-3.67984e+118	-6.41284e+117	-2.82782e+118	-9.40949e+116	4.78405	-9.35872	4.8	-9.4	0.908038	2.72411	0
5.036e+118	-9.56236e+118	-1.66208e+119	-9.44333e+117	-3.1365e+116	4.87523	-9.25457	4.85	-9.25	0.908033	2.7241	0
5.24233e+118	2.73504e+118	3.14789e+118	-3.15353e+117	6.45458e+119	4.92663	-9.02336	4.95	-9.1	1.81851	2.72776	0
-3.02599e+118	8.25734e+118	2.32198e+118	9.14754e+118	-1.07597e+120	5.04624	-8.96378	5.05	-8.95	1.81852	2.72777	0
2.17935e+119	-1.26962e+119	4.78358e+119	9.14427e+118	-1.64978e+120	5.1055	-8.72095	5.15	-8.8	1.8165	2.72476	0
5.39992e+119	-4.16659e+119	3.68283e+119	1.61597e+119	-5.49927e+119	5.26299	-8.64398	5.25	-8.65	1.8165	2.72475	0
-1.56117e+119	-2.86618e+118	-1.15055e+120	2.05193e+119	-1.83309e+119	5.34134	-8.5519	5.35	-8.55	1.82159	1.8216	0
-7.49607e+119	-4.9939e+119	2.06251e+119	6.50433e+118	-6.11031e+118	5.43218	-8.43885	5.45	-8.45	1.82157	1.82157	0
-2.14146e+120	4.95382e+119	9.95801e+119	3.43341e+119	-5.18487e+120	5.5122	-8.36624	5.5	-8.35	0.908054	1.81609	0
5.4334e+119	-4.61206e+119	2.09494e+120	1.92822e+118	-1.72829e+120	5.54143	-8.23537	5.55	-8.25	0.908054	1.8161	0
-6.31144e+119	-8.48954e+119	-2.7325e+120	-2.52435e+118	-5.76096e+119	5.72065	-8.20245	5.7	-8.15	2.72851	1.81902	0
1.25498e+120	7.8018e+119	6.1374e+120	-1.89717e+118	-1.92032e+119	5.85207	-8.0316	5.85	-8.05	2.72849	1.81899	0
-3.10629e+120	-1.20335e+120	-3.71131e+120	-9.84384e+117	-2.0722e+121	5.99121	-7.96746	5.95	-7.9	1.81851	2.72777	0
-2.03518e+120	1.90556e+120	-2.07755e+121	-3.83116e+119	3.44087e+121	6.04955	-7.75139	6.05	-7.75	1.81852	2.72777	0
-2.03518e+120	1.58796e+120	-3.5213e+120	3.08565e+120	-2.98464e+121	6.20599	-7.74241	6.15	-7.65	1.81739	1.81739	0
-1.33323e+121	-8.28261e+118	2.02954e+121	4.81125e+119	-9.94881e+120	6.2473	-7.56333	6.25	-7.55	1.81739	1.81739	0
-2.37825e+121	-8.14749e+120	-1.97606e+121	-5.1867e+120	1.61948e+122	6.39144	-7.48582	6.35	-7.45	1.8164	1.81641	0
7.1441e+120	-1.50346e+121	8.75688e+119	-9.08589e+120	5.39826e+121	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0
-6.26362e+121	1.23954e+121	-1.62374e+121	-2.03942e+120	1.79942e+121	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0
1.99958e+121	1.03295e+121	7.1807e+121	2.03079e+121	3.36526e+122	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0
-nan	-nan	-nan	1.29305e+121	1.12175e+122	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	0
-nan	-nan	-nan	-nan	-nan	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0
-nan	-nan	-nan	-nan	-nan	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0
-nan	-nan	-nan	-nan	-nan	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0
-nan	-nan	-nan	-nan	-nan	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	0
-nan	-nan	-nan	-nan	-nan	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0
-nan	-nan	-nan	-nan	-nan	7.67988	-6.69347	7.5	-6.55	2.72747	0	0
-nan	-nan	-nan	-nan	-nan	7.64389	-6.55777	7.65	-6.55	2.72745	0	0
-nan	-nan	-nan	-nan	-nan	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	0
-nan	-nan	-nan	-nan	-nan	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0
-nan	-nan	-nan	-nan	-nan	7.9171	-6.24084	8	-6.3	2.72648	0.908821	0
-nan	-nan	-nan	-nan	-nan	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0
-nan	-nan	-nan	-nan	-nan	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	0
-nan	-nan	-nan	-nan	-nan	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0
-nan	-nan	-nan	-nan	-nan	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	0
-nan	-nan	-nan	-nan	-nan	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0
-nan	-nan	-nan	-nan	-nan	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	0
-nan	-nan	-nan	-nan	-nan	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0
-nan	-nan	-nan	-nan	-nan	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0
-nan	-nan	-nan	-nan	-nan	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0
-nan	-nan	-nan	-nan	-nan	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	0
-nan	-nan	-nan	-nan	-nan	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0
-nan	-nan	-nan	-nan	-nan	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0
-nan	-nan	-nan	-nan	-nan	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0
-nan	-nan	-nan	-nan	-nan	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	0
-nan	-nan	-nan	-nan	-nan	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0
-nan	-nan	-nan	-nan	-nan	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0
-nan	-nan	-nan	-nan	-nan	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0
-nan	-nan	-nan	-nan	-nan	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0
-nan	-nan	-nan	-nan	-nan	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0
-nan	-nan	-nan	-nan	-nan	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	0
-nan	-nan	-nan	-nan	-nan	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0
-nan	-nan	-nan	-nan	-nan	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	0
-nan	-nan	-nan	-nan	-nan	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0
-nan	-nan	-nan	-nan	-nan	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0
-nan	-nan	-nan	-nan	-nan	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0
-nan	-nan	-nan	-nan	-nan	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	0
-nan	-nan	-nan	-nan	-nan	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0
-nan	-nan	-nan	-nan	-nan	11.0183	-3.30073	11	-3.3	0.908549	2.72563	0
-nan	-nan	-nan	-nan	-nan	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0
-nan	-nan	-nan	-nan	-nan	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0
-nan	-nan	-nan	-nan	-nan	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0
-nan	-nan	-nan	-nan	-nan	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0
-nan	-nan	-nan	-nan	-nan	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0
-nan	-nan	-nan	-nan	-nan	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	0
-nan	-nan	-nan	-nan	-nan	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0
-nan	-nan	-nan	-nan	-nan	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	0
-nan	-nan	-nan	-nan	-nan	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0
-nan	-nan	-nan	-nan	-nan	11.224	-1.77367	11.35	-1.8	0	2.71996	0
-nan	-nan	-nan	-nan	-nan	11.3661	-1.64386	11.35	-1.65	0	2.71993	0
-nan	-nan	-nan	-nan	-nan	11.2691	-1.47976	11.35	-1.5	0	2.73448	0
-nan	-nan	-nan	-nan	-nan	11.3391	-1.34511	11.35	-1.35	0	2.73446	0
-nan	-nan	-nan	-nan	-nan	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	0
-nan	-nan	-nan	-nan	-nan	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0
-nan	-nan	-nan	-nan	-nan	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0
-nan	-nan	-nan	-nan	-nan	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0
-nan	-nan	-nan	-nan	-nan	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	0
-nan	-nan	-nan	-nan	-nan	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0
